title,keyword,rate_score,StarRate_ParticipantCount
불건전 재회,#별점100개이상#3000~5000원#현대물#첫사랑#재회물#순정남#후회남#절륜남#상처녀#오해#능글남#소유욕/독점욕/질투#능력남#직진남#유혹남#능력녀#철벽녀#까칠녀#냉정녀#더티토크#고수위#단행본,3.8,211.0
정염(情炎),#별점100개이상#5000~1만원#판타지물#기억상실#재회물#절륜남#카리스마남#왕족/귀족#회귀/타임슬립#운명적사랑#뇌섹남#능력남#직진남#오만남#능력녀#직진녀#계략녀#평점4점이상#단행본,4.2,177.0
위험한 가정교사 (가정교사 개정판),#별점100개이상#3000~5000원#현대물#복수#첫사랑#신파#소유욕/독점욕/질투#평점4점이상#2013년이전#단행본,4.0,384.0
우연의 교차로,#별점100개이상#3000~5000원#현대물#캠퍼스물#순정남#동정남#연하남#다정남#절륜남#달달물#직진남#애교남#짝사랑남#존댓말남#대형견남#사이다녀#철벽녀#무심녀#조신남#평점4점이상#단행본,4.0,316.0
그녀를 다시 잃지 않으려면,#별점100개이상#5000~1만원#판타지물#서양풍#첫사랑#전생/환생#상처남#순정남#후회남#다정남#계략남#상처녀#카리스마남#왕족/귀족#애잔물#회귀/타임슬립#신분차이#소유욕/독점욕/질투#집착남#짝사랑남#다정녀#피폐물#이야기중심#평점4점이상#단행본,4.8,103.0
무협지 악녀인데 내가 제일 쎄!,#별점100개이상#2만원초과#동양풍#무협물#복수#친구>연인#순정남#다정남#영혼체인지/빙의#천재#존댓말남#능력녀#사이다녀#직진녀#도도녀#우월녀#걸크러시#조신남#평점4점이상#단행본,4.4,210.0
"헤이, 준(Hey, June)",#별점100개이상#3000~5000원#현대물#나이차커플#삼각관계#까칠남#후회남#순진녀#카리스마남#키잡물#소유욕/독점욕/질투#철벽남#냉정남#무심남#직진녀#다정녀#짝사랑녀#순정녀#평점4점이상#2016년출간#단행본,4.0,383.0
손님과의 밤,#별점100개이상#3000~5000원#서양풍#기억상실#상처남#순정남#절륜남#상처녀#오해#재벌남#애잔물#권선징악#몸정>맘정#능력남#직진남#존댓말남#순정녀#평점4점이상#고수위#단행본,4.2,299.0
발칙하게 덮치다,#3000~5000원#판타지물#서양풍#동거#로맨틱코미디#첫사랑#원나잇#동정남#다정남#절륜남#순진녀#왕족/귀족#달달물#비밀연애#신분차이#몸정>맘정#소유욕/독점욕/질투#여공남수#능력남#직진남#순진남#능력녀#사이다녀#능글녀#짝사랑녀#쾌활발랄녀#단행본,3.8,86.0
화적,#별점100개이상#3000원이하#동양풍#상처남#동정남#절륜남#카리스마남#애잔물#신분차이#능력남#순정녀#동정녀#외유내강#평점4점이상#고수위#단행본,4.0,395.0
나세 엘토라,#별점100개이상#2만원초과#학원물#판타지물#나쁜남자#계략남#왕족/귀족#초능력#역하렘#여공남수#대형견남#걸크러시#조신남#평점4점이상#단행본,4.7,228.0
아는 사이,#별점100개이상#5000~1만원#현대물#메디컬#첫사랑#재회물#순정남#오해#전문직#라이벌/앙숙#소유욕/독점욕/질투#뇌섹남#능력남#짝사랑남#철벽남#뇌섹녀#철벽녀#단행본,3.8,147.0
산군의 발정기,#별점100개이상#3000원이하#가상시대물#동양풍#동거#초월적존재#순정남#동정남#절륜남#절륜녀#오해#계약연애/결혼#운명적사랑#능력남#동정녀#더티토크#평점4점이상#고수위#단행본,4.0,312.0
기하고등학교 4대 천왕 시리즈,#별점100개이상#1만원~2만원#현대물#학원물#첫사랑#친구>연인#순정남#후회남#운명적사랑#순정녀#힐링물#이야기중심#평점4점이상#단행본,4.1,200.0
구름에 달이 벗기우듯,#별점100개이상#3000원이하#동양풍#첫사랑#신파#순정남#동정남#다정남#상처녀#애잔물#신분차이#몸정>맘정#평범남#짝사랑남#평범녀#순정녀#무심녀#힐링물#이야기중심#평점4점이상#단행본,4.0,127.0
"다가오지 마, 멀어지지 마",#별점100개이상#3000원이하#가상시대물#판타지물#서양풍#첫사랑#원나잇#순정남#동정남#오해#왕족/귀족#직진남#짝사랑남#짝사랑녀#순정녀#동정녀#고수위#단행본,3.8,319.0
오늘도 목표는 안전 이혼!,#1만원~2만원#가상시대물#판타지물#서양풍#나쁜남자#상처녀#카리스마남#왕족/귀족#차원이동#영혼체인지/빙의#선결혼후연애#소유욕/독점욕/질투#운명적사랑#뇌섹남#능력남#집착남#존댓말남#평범녀#단행본,2.9,56.0
워터릴리,#별점100개이상#5000~1만원#판타지물#동거#첫사랑#상처남#순정남#다정남#상처녀#오해#초능력#운명적사랑#능력남#집착남#능력녀#순정녀#도도녀#외유내강#이야기중심#평점4점이상#단행본,4.2,229.0
맹수의 영역,#별점100개이상#3000원이하#가상시대물#동양풍#복수#다정남#절륜남#상처녀#존댓말남#동정녀#외유내강#걸크러시#츤데레남#평점4점이상#고수위#단행본,4.1,367.0
뻔뻔,#별점100개이상#5000~1만원#현대물#나이차커플#상처남#다정남#순진녀#상처녀#능글남#잔잔물#달달물#갑을관계#능력남#평범녀#철벽녀#냉정녀#무심녀#도도녀#외유내강#엉뚱녀#츤데레남#평점4점이상#단행본,4.1,258.0
완벽한 동거,#별점100개이상#3000원이하#현대물#동거#순정남#다정남#순진녀#달달물#베이비메신저#다정녀#엉뚱녀#쾌활발랄녀#평점4점이상#2014년출간#단행본,4.1,362.0
계약적 관계,#별점100개이상#3000원이하#현대물#사내연애#원나잇#재회물#까칠남#연하남#절륜남#달달물#법조계#전문직#능력남#엉뚱녀#쾌활발랄녀#2016년출간#단행본,3.7,311.0
길,#별점100개이상#3000~5000원#현대물#나이차커플#다정남#상처녀#카리스마남#잔잔물#능력녀#평점4점이상#2015년출간#단행본,4.3,235.0
물들다,#별점100개이상#3000~5000원#현대물#나이차커플#순정남#동정남#상처녀#키잡물#능력남#짝사랑남#무심남#짝사랑녀#동정녀#평점4점이상#2013년이전#단행본,4.1,410.0
두 번째 결혼,#별점100개이상#3000원이하#현대물#재회물#후회남#상처녀#달달물#소유욕/독점욕/질투#츤데레남#2015년출간#단행본,3.6,341.0
모델 계약,#별점100개이상#3000~5000원#현대물#첫사랑#신데렐라#상처남#순정남#연하남#절륜남#계략남#상처녀#재벌남#천재#갑을관계#몸정>맘정#소유욕/독점욕/질투#능력남#유혹남#집착남#짝사랑남#오만남#존댓말남#평범녀#동정녀#무심녀#외유내강#고수위#단행본,3.9,180.0
패륜시절,#별점100개이상#3000원이하#가상시대물#동양풍#복수#다정남#계략남#상처녀#오해#카리스마남#왕족/귀족#권선징악#신분차이#몸정>맘정#소유욕/독점욕/질투#능력남#유혹남#평범녀#계략녀#철벽녀#동정녀#무심녀#외유내강#고수위#단행본,3.8,290.0
터치 미 리드 미,#별점100개이상#5000~1만원#판타지물#서양풍#첫사랑#순정남#절륜남#왕족/귀족#달달물#초능력#계약연애/결혼#동정녀#추리/미스터리/스릴러#고수위#단행본,3.5,155.0
In The Eyes(인 디 아이즈),#별점100개이상#5000~1만원#판타지물#첫사랑#초월적존재#순정남#동정남#다정남#다정녀#평점4점이상#2015년출간#단행본,4.0,246.0
낙원의 포로,#별점100개이상#3000~5000원#현대물#복수#몸정>맘정#재벌녀#걸크러시#2016년출간#고수위#단행본,3.6,355.0
"그래, 사랑!",#별점100개이상#3000원이하#현대물#캠퍼스물#재회물#까칠남#절륜남#상처녀#소유욕/독점욕/질투#2015년출간#고수위#단행본,3.6,234.0
스파이야 사이코야,#별점100개이상#3000~5000원#현대물#후회남#능글남#조직/암흑가#경찰/형사/수사관#소유욕/독점욕/질투#집착남#동정녀#걸크러시#단행본,3.6,188.0
표류자들 (개정증보판),#별점100개이상#5000~1만원#현대물#까칠남#다정남#절륜남#계략남#순진녀#상처녀#소유욕/독점욕/질투#금단의관계#운명적사랑#집착남#짝사랑남#평범녀#추리/미스터리/스릴러#피폐물#고수위#단행본,3.5,179.0
반추,#별점100개이상#5000~1만원#현대물#판타지물#복수#순정남#계략남#회귀/타임슬립#몸정>맘정#운명적사랑#능력남#직진남#순정녀#외유내강#평점4점이상#단행본,4.2,174.0
플로리스트 (개정증보판),#별점100개이상#3000~5000원#현대물#상처남#다정남#능글남#달달물#애잔물#전문직#직진남#애교남#대형견남#평범녀#철벽녀#무심녀#도도녀#외유내강#이야기중심#평점4점이상#단행본,4.0,159.0
오늘 내가 그대를,#별점100개이상#3000~5000원#현대물#카리스마남#달달물#계약연애/결혼#능력남#무심남#사이다녀#도도녀#외유내강#털털녀#성장물#평점4점이상#단행본,4.0,361.0
연애적정선,#별점100개이상#3000~5000원#현대물#사내연애#재벌남#능력남#직진남#존댓말남#순정녀#엉뚱녀#단행본,3.7,311.0
야혼,#별점100개이상#3000~5000원#동양풍#무협물#정략결혼#순정남#절륜남#계략남#순진녀#상처녀#권선징악#능력남#직진남#순정녀#동정녀#외유내강#이야기중심#단행본,3.7,199.0
고민할 정도면 이미 사랑,#별점100개이상#3000원이하#현대물#첫사랑#순정남#동정남#다정남#능글남#달달물#능력녀#엉뚱녀#쾌활발랄녀#츤데레남#2016년출간#단행본,3.9,305.0
셰프를 유혹하라!,#별점100개이상#3000원이하#현대물#친구>연인#순정남#계략남#달달물#능력녀#2016년출간#단행본,3.9,329.0
폭군의 교미,#별점100개이상#1만원~2만원#궁정로맨스#서양풍#순정남#절륜남#왕족/귀족#몸정>맘정#소유욕/독점욕/질투#직진남#집착남#동정녀#무심녀#고수위#단행본,3.8,158.0
위성흔,#별점100개이상#3000~5000원#현대물#나이차커플#첫사랑#맞선#속도위반#재회물#정략결혼#상처남#순정남#동정남#후회남#다정남#절륜남#상처녀#오해#재벌남#달달물#애잔물#선결혼후연애#소유욕/독점욕/질투#운명적사랑#능력남#철벽남#직진녀#계략녀#다정녀#짝사랑녀#순정녀#동정녀#힐링물#성장물#츤데레남#평점4점이상#단행본,4.1,156.0
아이가 필요해!,#별점100개이상#3000원이하#판타지물#서양풍#남장여자#로맨틱코미디#상처남#절륜남#카리스마남#왕족/귀족#달달물#계약연애/결혼#선결혼후연애#능력남#능력녀#사이다녀#직진녀#걸크러시#엉뚱녀#평점4점이상#고수위#단행본,4.1,224.0
귀접,#별점100개이상#3000원이하#현대물#판타지물#동거#로맨틱코미디#초월적존재#상처남#동정남#연하남#절륜남#절륜녀#몸정>맘정#여공남수#집착남#순진남#존댓말남#직진녀#능글녀#유혹녀#우월녀#털털녀#엉뚱녀#조신남#여주중심#평점4점이상#고수위#단행본,4.0,241.0
불온한 오후 네 시,#별점100개이상#3000원이하#현대물#첫사랑#재회물#상처남#절륜남#절륜녀#상처녀#능력남#능력녀#평점4점이상#고수위#단행본,4.1,274.0
마이 브라이드,#별점100개이상#3000~5000원#현대물#삼각관계#첫사랑#정략결혼#까칠남#나쁜남자#후회남#순진녀#평범녀#다정녀#엉뚱녀#평점4점이상#2014년출간#단행본,4.0,315.0
늑대의 화원,#별점100개이상#3000원이하#가상시대물#동양풍#첫사랑#정략결혼#절륜남#순진녀#카리스마남#왕족/귀족#신분차이#몸정>맘정#직진남#집착남#짝사랑남#존댓말남#대형견남#외유내강#더티토크#고수위#단행본,3.7,198.0
그만의 사랑방식,#별점100개이상#3000원이하#2013년이전#단행본,3.8,208.0
이건 명백한 사기결혼이다,#별점100개이상#1만원~2만원#판타지물#서양풍#로맨틱코미디#초월적존재#전생/환생#순정남#다정남#계략남#왕족/귀족#달달물#계약연애/결혼#선결혼후연애#능력남#직진남#능력녀#걸크러시#평점4점이상#단행본,4.0,226.0
한 번만 할래?,#별점100개이상#3000원이하#현대물#친구>연인#절륜남#상처녀#능글남#비밀연애#몸정>맘정#직진남#유혹남#짝사랑남#평범녀#힐링물#고수위#단행본,3.9,264.0
늑대의 후예,#별점100개이상#3000원이하#단행본,3.8,206.0
순결을 책임져,#별점100개이상#5000~1만원#현대물#동거#로맨틱코미디#사내연애#순정남#다정남#능글남#달달물#다정녀#엉뚱녀#쾌활발랄녀#2016년출간#단행본,3.9,246.0
연화,#별점100개이상#3000~5000원#궁정로맨스#가상시대물#동양풍#첫사랑#재회물#상처남#동정남#다정남#절륜남#상처녀#오해#왕족/귀족#잔잔물#달달물#신분차이#소유욕/독점욕/질투#직진남#짝사랑남#순진남#능력녀#계략녀#후회녀#냉정녀#무심녀#도도녀#우월녀#걸크러시#힐링물#성장물#츤데레남#평점4점이상#단행본,4.2,103.0
프레지던트,#별점100개이상#3000~5000원#현대물#첫사랑#연예인#속도위반#순정남#다정남#카리스마남#달달물#전문직#비밀연애#계약연애/결혼#능력녀#걸크러시#엉뚱녀#쾌활발랄녀#이야기중심#평점4점이상#2013년이전#단행본,4.1,271.0
"바라다, 바라지 않다",#별점100개이상#5000~1만원#현대물#사내연애#순정남#상처녀#소유욕/독점욕/질투#평점4점이상#2014년출간#단행본,4.2,397.0
압축풀기. zip,#별점100개이상#3000~5000원#현대물#첫사랑#순정남#다정남#절륜남#상처녀#달달물#힐링물#평점4점이상#단행본,4.2,163.0
너에게 닿는 글,#별점100개이상#3000원이하#현대물#친구>연인#다정남#상처녀#잔잔물#외유내강#평점4점이상#2014년출간#단행본,4.4,171.0
밤에 오는 손님,#별점100개이상#3000원이하#가상시대물#판타지물#초월적존재#순정남#순진녀#카리스마남#애잔물#외유내강#2015년출간#단행본,3.9,472.0
첫 키스,#별점100개이상#3000원이하#현대물#첫사랑#원나잇#재회물#친구>연인#절륜남#계략남#오해#비밀연애#몸정>맘정#직진남#유혹남#평범녀#후회녀#고수위#단행본,3.5,339.0
너를 향한 시선,#별점100개이상#3000원이하#현대물#나이차커플#까칠남#계략남#갑을관계#계약연애/결혼#냉정남#2016년출간#단행본,3.5,184.0
사막에 내리는 눈,#별점100개이상#1만원~2만원#궁정로맨스#동양풍#첫사랑#절륜남#상처녀#카리스마남#왕족/귀족#애잔물#차원이동#외국인/혼혈#신분차이#소유욕/독점욕/질투#능력남#집착남#냉정남#다정녀#후회녀#외유내강#이야기중심#평점4점이상#단행본,4.1,161.0
그들의 밀착관계,#별점100개이상#5000~1만원#현대물#로맨틱코미디#사내연애#까칠남#상처남#나쁜남자#달달물#오만남#츤데레남#평점4점이상#2016년출간#단행본,4.1,275.0
오래오래 그 후…,#별점100개이상#3000~5000원#현대물#동거#첫사랑#신파#상처남#후회남#상처녀#외유내강#평점4점이상#2013년이전#단행본,4.0,294.0
